Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %
2025-06-27,11780.05,SOXL,no change,no change,no change,no change,SOXL,11726.07,-53.97,-0.46,0.46
2025-06-30,11726.07,SOXL,no change,no change,no change,no change,SOXL,11768.68,42.61,0.36,0.1
2025-07-01,11768.68,SOXL,no change,no change,no change,no change,SOXL,11629.9,-138.78,-1.18,1.27
2025-07-02,11629.9,SOXL,no change,no change,no change,no change,SOXL,12223.14,593.23,5.1,0.0
2025-07-03,12223.14,SOXL,no change,no change,no change,no change,SOXL,12352.07,128.93,1.05,0.0
2025-07-07,12352.07,SOXL,no change,no change,no change,no change,SOXL,11718.97,-633.1,-5.13,5.13
2025-07-08,11718.97,SOXL,no change,no change,no change,no change,SOXL,12391.95,672.98,5.74,0.0
2025-07-09,12391.95,SOXL,no change,no change,no change,no change,SOXL,12464.71,72.76,0.59,0.0
2025-07-10,12464.71,SOXL,no change,no change,no change,no change,SOXL,12839.81,375.1,3.01,0.0
2025-07-11,12839.81,SOXL,no change,no change,no change,no change,SOXL,12821.04,-18.76,-0.15,0.15
2025-07-14,12821.04,SOXL,no change,no change,no change,no change,SOXL,12408.38,-412.66,-3.22,3.36
2025-07-15,12408.38,SOXL,no change,no change,no change,no change,SOXL,12863.23,454.85,3.67,0.0
2025-07-16,12863.23,SOXL,no change,no change,no change,no change,SOXL,12628.8,-234.43,-1.82,1.82
2025-07-17,12628.8,SOXL,no change,no change,no change,no change,SOXL,12816.41,187.61,1.49,0.36
2025-07-18,12816.41,SOXL,no change,no change,no change,no change,SOXL,12837.45,21.05,0.16,0.2
2025-07-21,12837.45,SOXL,no change,no change,no change,no change,SOXL,12900.82,63.36,0.49,0.0
2025-07-22,12900.82,SOXL,no change,no change,no change,no change,SOXL,12352.0,-548.81,-4.25,4.25
2025-07-23,12352.0,SOXL,no change,no change,15:55,SOXS,SOXS,12008.54,-343.46,-2.78,6.92
2025-07-24,12008.54,SOXS,no change,no change,no change,no change,SOXS,12019.72,11.18,0.09,6.83
2025-07-25,12019.72,SOXS,no change,no change,no change,no change,SOXS,12063.9,44.17,0.37,6.49
2025-07-28,12063.9,SOXS,no change,no change,15:55,SOXL,SOXL,11380.4,-683.49,-5.67,11.79
2025-07-29,11380.4,SOXL,no change,no change,no change,no change,SOXL,11433.18,52.78,0.46,11.38
2025-07-30,11433.18,SOXL,no change,no change,no change,no change,SOXL,11636.82,203.64,1.78,9.8
2025-07-31,11636.82,SOXL,no change,no change,15:55,SOXS,SOXS,10480.16,-1156.66,-9.94,18.76
2025-08-01,10480.16,SOXS,no change,no change,no change,no change,SOXS,10803.9,323.74,3.09,16.25
2025-08-04,10803.9,SOXS,no change,no change,no change,no change,SOXS,10399.0,-404.9,-3.75,19.39
2025-08-05,10399.0,SOXS,no change,no change,15:55,SOXL,SOXL,10551.05,152.05,1.46,18.21
2025-08-06,10551.05,SOXL,no change,no change,no change,no change,SOXL,10248.94,-302.1,-2.86,20.56
2025-08-07,10248.94,SOXL,no change,no change,no change,no change,SOXL,10696.78,447.84,4.37,17.08
2025-08-08,10696.78,SOXL,no change,no change,no change,no change,SOXL,11016.05,319.27,2.98,14.61
2025-08-11,11016.05,SOXL,no change,no change,no change,no change,SOXL,10913.22,-102.83,-0.93,15.41
2025-08-12,10913.22,SOXL,no change,no change,no change,no change,SOXL,12023.15,1109.93,10.17,6.8
2025-08-13,12023.15,SOXL,no change,no change,no change,no change,SOXL,12560.17,537.03,4.47,2.64
2025-08-14,12560.17,SOXL,no change,no change,no change,no change,SOXL,12653.12,92.94,0.74,1.92
2025-08-15,12653.12,SOXL,no change,no change,no change,no change,SOXL,11746.73,-906.39,-7.16,8.95
2025-08-18,11746.73,SOXL,no change,no change,15:55,SOXS,SOXS,11796.77,50.04,0.43,8.56
2025-08-19,11796.77,SOXS,no change,no change,15:55,SOXL,SOXL,12403.51,606.75,5.14,3.85
2025-08-20,12403.51,SOXL,no change,no change,no change,no change,SOXL,12236.75,-166.76,-1.34,5.15
2025-08-21,12236.75,SOXL,no change,no change,no change,no change,SOXL,12063.58,-173.17,-1.42,6.49
2025-08-22,12063.58,SOXL,10:21,SOXL,15:55,SOXL,SOXL,13097.83,1034.25,8.57,0.0
2025-08-25,13097.83,SOXL,no change,no change,no change,no change,SOXL,13078.72,-19.11,-0.15,0.15
2025-08-26,13078.72,SOXL,no change,no change,no change,no change,SOXL,13372.28,293.55,2.24,0.0
2025-08-27,13372.28,SOXL,no change,no change,no change,no change,SOXL,13448.6,76.32,0.57,0.0
2025-08-28,13448.6,SOXL,no change,no change,no change,no change,SOXL,13646.65,198.04,1.47,0.0
2025-08-29,13646.65,SOXL,no change,no change,no change,no change,SOXL,12336.67,-1309.98,-9.6,9.6
2025-09-02,12336.67,SOXL,no change,no change,15:55,SOXS,SOXS,12039.14,-297.53,-2.41,11.78
2025-09-03,12039.14,SOXS,no change,no change,no change,no change,SOXS,12252.96,213.82,1.78,10.21
2025-09-04,12252.96,SOXS,no change,no change,no change,no change,SOXS,11863.93,-389.03,-3.18,13.06
2025-09-05,11863.93,SOXS,no change,no change,15:55,SOXL,SOXL,11458.73,-405.2,-3.42,16.03
2025-09-08,11458.73,SOXL,no change,no change,no change,no change,SOXL,11714.39,255.66,2.23,14.16
2025-09-09,11714.39,SOXL,no change,no change,no change,no change,SOXL,11764.21,49.83,0.43,13.79
2025-09-10,11764.21,SOXL,no change,no change,no change,no change,SOXL,12396.83,632.62,5.38,9.16
2025-09-11,12396.83,SOXL,no change,no change,no change,no change,SOXL,12613.49,216.66,1.75,7.57
2025-09-12,12613.49,SOXL,no change,no change,no change,no change,SOXL,12721.8,108.31,0.86,6.78
2025-09-15,12721.8,SOXL,no change,no change,no change,no change,SOXL,12964.47,242.67,1.91,5.0
2025-09-16,12964.47,SOXL,no change,no change,no change,no change,SOXL,13241.72,277.25,2.14,2.97
2025-09-17,13241.72,SOXL,no change,no change,no change,no change,SOXL,13243.11,1.38,0.01,2.96
2025-09-18,13243.11,SOXL,no change,no change,no change,no change,SOXL,14567.69,1324.58,10.0,0.0
2025-09-19,14567.69,SOXL,no change,no change,no change,no change,SOXL,14275.22,-292.47,-2.01,2.01
2025-09-22,14275.22,SOXL,no change,no change,no change,no change,SOXL,14953.32,678.1,4.75,0.0
2025-09-23,14953.32,SOXL,no change,no change,no change,no change,SOXL,14860.17,-93.15,-0.62,0.62
2025-09-24,14860.17,SOXL,no change,no change,no change,no change,SOXL,14760.51,-99.66,-0.67,1.29
2025-09-25,14760.51,SOXL,no change,no change,no change,no change,SOXL,14632.68,-127.82,-0.87,2.14
2025-09-26,14632.68,SOXL,no change,no change,no change,no change,SOXL,14723.68,90.99,0.62,1.54
2025-09-29,14723.68,SOXL,no change,no change,no change,no change,SOXL,14754.01,30.33,0.21,1.33
2025-09-30,14754.01,SOXL,no change,no change,no change,no change,SOXL,15059.49,305.48,2.07,0.0
2025-10-01,15059.49,SOXL,no change,no change,no change,no change,SOXL,15975.93,916.44,6.09,0.0
2025-10-02,15975.93,SOXL,no change,no change,no change,no change,SOXL,16909.7,933.77,5.84,0.0
2025-10-03,16909.7,SOXL,no change,no change,no change,no change,SOXL,16582.55,-327.14,-1.93,1.93
2025-10-06,16582.55,SOXL,09:33,SOXL,15:55,SOXL,SOXL,18314.15,1731.6,10.44,0.0
2025-10-07,18314.15,SOXL,no change,no change,no change,no change,SOXL,17044.28,-1269.87,-6.93,6.93
2025-10-08,17044.28,SOXL,no change,no change,15:55,SOXS,SOXS,18748.77,1704.5,10.0,0.0
2025-10-09,18748.77,SOXS,no change,no change,15:55,SOXL,SOXL,19040.51,291.74,1.56,0.0
2025-10-10,19040.51,SOXL,no change,no change,no change,no change,SOXL,15609.01,-3431.5,-18.02,18.02
2025-10-13,15609.01,SOXL,04:00,SOXL,15:55,SOXS,SOXS,16881.07,1272.06,8.15,11.34
2025-10-14,16881.07,SOXS,no change,no change,15:55,SOXL,SOXL,17978.74,1097.66,6.5,5.58
2025-10-15,17978.74,SOXL,11:37,SOXL,15:55,SOXS,SOXS,19274.07,1295.33,7.2,0.0
2025-10-16,19274.07,SOXS,09:17,SOXS,15:55,SOXL,SOXL,18364.51,-909.55,-4.72,4.72
2025-10-17,18364.51,SOXL,no change,no change,no change,no change,SOXL,18237.49,-127.03,-0.69,5.38
2025-10-20,18237.49,SOXL,no change,no change,no change,no change,SOXL,19245.17,1007.69,5.53,0.15
2025-10-21,19245.17,SOXL,no change,no change,no change,no change,SOXL,18897.57,-347.6,-1.81,1.95
2025-10-22,18897.57,SOXL,no change,no change,15:55,SOXS,SOXS,17331.75,-1565.82,-8.29,10.08
2025-10-23,17331.75,SOXS,09:50,SOXS,no change,no change,CASH,16449.5,-882.26,-5.09,14.65
2025-10-24,16449.5,CASH,no change,no change,15:55,SOXL,SOXL,16447.85,-1.64,-0.01,14.66
2025-10-27,16447.85,SOXL,no change,no change,no change,no change,SOXL,17765.04,1317.19,8.01,7.83
2025-10-28,17765.04,SOXL,no change,no change,no change,no change,SOXL,17812.36,47.31,0.27,7.58
2025-10-29,17812.36,SOXL,no change,no change,no change,no change,SOXL,18737.8,925.44,5.2,2.78
2025-10-30,18737.8,SOXL,no change,no change,no change,no change,SOXL,18046.69,-691.11,-3.69,6.37
2025-10-31,18046.69,SOXL,no change,no change,no change,no change,SOXL,18206.0,159.31,0.88,5.54
2025-11-03,18206.0,SOXL,no change,no change,no change,no change,SOXL,18387.68,181.68,1.0,4.6
2025-11-04,18387.68,SOXL,no change,no change,no change,no change,SOXL,16198.04,-2189.64,-11.91,15.96
2025-11-05,16198.04,SOXL,15:50,SOXL,15:55,SOXS,SOXS,17922.25,1724.21,10.64,7.01
2025-11-06,17922.25,SOXS,no change,no change,15:55,SOXL,SOXL,19583.38,1661.13,9.27,0.0
2025-11-07,19583.38,SOXL,no change,no change,15:55,SOXS,SOXS,18734.99,-848.38,-4.33,4.33
2025-11-10,18734.99,SOXS,04:00,SOXS,no change,no change,CASH,17127.15,-1607.84,-8.58,12.54
2025-11-11,17127.15,CASH,no change,no change,15:55,SOXL,SOXL,17125.44,-1.71,-0.01,12.55
2025-11-12,17125.44,SOXL,no change,no change,15:55,SOXS,SOXS,17865.6,740.16,4.32,8.77
2025-11-13,17865.6,SOXS,no change,no change,15:55,SOXL,SOXL,19709.58,1843.99,10.32,0.0
2025-11-14,19709.58,SOXL,no change,no change,15:55,SOXS,SOXS,19532.84,-176.74,-0.9,0.9
2025-11-17,19532.84,SOXS,no change,no change,no change,no change,SOXS,20542.17,1009.33,5.17,0.0
2025-11-18,20542.17,SOXS,no change,no change,no change,no change,SOXS,21752.19,1210.02,5.89,0.0
2025-11-19,21752.19,SOXS,no change,no change,no change,no change,SOXS,20741.78,-1010.41,-4.65,4.65
2025-11-20,20741.78,SOXS,no change,no change,15:55,SOXL,SOXL,23883.64,3141.86,15.15,0.0
2025-11-21,23883.64,SOXL,no change,no change,15:55,SOXS,SOXS,24511.53,627.89,2.63,0.0
2025-11-24,24511.53,SOXS,09:31,SOXS,15:55,SOXL,SOXL,23320.0,-1191.53,-4.86,4.86
2025-11-25,23320.0,SOXL,no change,no change,no change,no change,SOXL,23378.09,58.1,0.25,4.62
2025-11-26,23378.09,SOXL,15:57,SOXL,15:55,SOXL,SOXL,25337.32,1959.22,8.38,0.0
2025-11-28,25337.32,SOXL,no change,no change,no change,no change,SOXL,26468.65,1131.33,4.47,0.0
2025-12-01,26468.65,SOXL,no change,no change,no change,no change,SOXL,26697.49,228.84,0.86,0.0
2025-12-02,26697.49,SOXL,no change,no change,no change,no change,SOXL,28218.83,1521.33,5.7,0.0
2025-12-03,28218.83,SOXL,no change,no change,no change,no change,SOXL,30017.36,1798.53,6.37,0.0
2025-12-04,30017.36,SOXL,no change,no change,no change,no change,SOXL,29037.51,-979.84,-3.26,3.26
2025-12-05,29037.51,SOXL,no change,no change,no change,no change,SOXL,30004.46,966.95,3.33,0.04
2025-12-08,30004.46,SOXL,no change,no change,no change,no change,SOXL,30768.36,763.89,2.55,0.0
2025-12-09,30768.36,SOXL,no change,no change,no change,no change,SOXL,30845.71,77.36,0.25,0.0
2025-12-10,30845.71,SOXL,no change,no change,no change,no change,SOXL,32144.65,1298.94,4.21,0.0
2025-12-11,32144.65,SOXL,no change,no change,no change,no change,SOXL,31300.18,-844.47,-2.63,2.63
2025-12-12,31300.18,SOXL,no change,no change,no change,no change,SOXL,26865.1,-4435.08,-14.17,16.42
2025-12-15,26865.1,SOXL,no change,no change,15:55,SOXS,SOXS,26444.6,-420.5,-1.57,17.73
2025-12-16,26444.6,SOXS,no change,no change,no change,no change,SOXS,26489.13,44.53,0.17,17.59
2025-12-17,26489.13,SOXS,no change,no change,no change,no change,SOXS,29814.8,3325.67,12.55,7.25
2025-12-18,29814.8,SOXS,no change,no change,no change,no change,SOXS,27386.99,-2427.81,-8.14,14.8
2025-12-19,27386.99,SOXS,09:45,SOXS,15:55,SOXL,SOXL,25196.66,-2190.33,-8.0,21.61
2025-12-22,25196.66,SOXL,no change,no change,no change,no change,SOXL,25976.76,780.1,3.1,19.19
2025-12-23,25976.76,SOXL,no change,no change,no change,no change,SOXL,26289.16,312.4,1.2,18.22
2025-12-24,26289.16,SOXL,no change,no change,no change,no change,SOXL,26490.81,201.65,0.77,17.59
2025-12-26,26490.81,SOXL,no change,no change,no change,no change,SOXL,26650.32,159.51,0.6,17.09
2025-12-29,26650.32,SOXL,no change,no change,no change,no change,SOXL,26364.34,-285.98,-1.07,17.98
2025-12-30,26364.34,SOXL,no change,no change,no change,no change,SOXL,26320.16,-44.18,-0.17,18.12
2025-12-31,26320.16,SOXL,no change,no change,no change,no change,SOXL,25494.62,-825.54,-3.14,20.69
2026-01-02,25494.62,SOXL,10:20,SOXL,15:55,SOXL,SOXL,28301.35,2806.73,11.01,11.96
2026-01-05,28301.35,SOXL,no change,no change,no change,no change,SOXL,29361.75,1060.4,3.75,8.66
2026-01-06,29361.75,SOXL,no change,no change,no change,no change,SOXL,32417.15,3055.4,10.41,0.0
2026-01-07,32417.15,SOXL,no change,no change,no change,no change,SOXL,31247.41,-1169.74,-3.61,3.61
2026-01-08,31247.41,SOXL,no change,no change,no change,no change,SOXL,29742.18,-1505.23,-4.82,8.25
2026-01-09,29742.18,SOXL,no change,no change,no change,no change,SOXL,32489.04,2746.86,9.24,0.0
2026-01-12,32489.04,SOXL,no change,no change,no change,no change,SOXL,32881.45,392.41,1.21,0.0
2026-01-13,32881.45,SOXL,no change,no change,no change,no change,SOXL,33555.43,673.98,2.05,0.0
2026-01-14,33555.43,SOXL,no change,no change,no change,no change,SOXL,33055.19,-500.25,-1.49,1.49
2026-01-15,33055.19,SOXL,09:37,SOXL,15:55,SOXL,SOXL,35935.23,2880.04,8.71,0.0
2026-01-16,35935.23,SOXL,no change,no change,no change,no change,SOXL,37503.8,1568.58,4.37,0.0
2026-01-20,37503.8,SOXL,no change,no change,no change,no change,SOXL,35888.91,-1614.89,-4.31,4.31
2026-01-21,35888.91,SOXL,11:42,SOXL,15:55,SOXL,SOXL,38826.24,2937.33,8.18,0.0
2026-01-22,38826.24,SOXL,no change,no change,no change,no change,SOXL,38783.51,-42.73,-0.11,0.11
2026-01-23,38783.51,SOXL,no change,no change,no change,no change,SOXL,37464.88,-1318.63,-3.4,3.51
2026-01-26,37464.88,SOXL,no change,no change,no change,no change,SOXL,37043.65,-421.23,-1.12,4.59
2026-01-27,37043.65,SOXL,no change,no change,no change,no change,SOXL,39656.49,2612.84,7.05,0.0
2026-01-28,39656.49,SOXL,04:00,SOXL,15:55,SOXL,SOXL,42735.6,3079.11,7.76,0.0
2026-01-29,42735.6,SOXL,no change,no change,no change,no change,SOXL,42860.66,125.06,0.29,0.0
2026-01-30,42860.66,SOXL,no change,no change,no change,no change,SOXL,37681.51,-5179.15,-12.08,12.08
2026-02-02,37681.51,SOXL,no change,no change,15:55,SOXS,SOXS,39625.8,1944.29,5.16,7.55
2026-02-03,39625.8,SOXS,07:31,SOXS,15:55,SOXL,SOXL,37707.61,-1918.19,-4.84,12.02
2026-02-04,37707.61,SOXL,no change,no change,15:55,SOXS,SOXS,33051.24,-4656.36,-12.35,22.89
2026-02-05,33051.24,SOXS,no change,no change,no change,no change,SOXS,33335.13,283.89,0.86,22.22
2026-02-06,33335.13,SOXS,04:26,SOXS,15:55,SOXL,SOXL,31468.72,-1866.41,-5.6,26.58
2026-02-09,31468.72,SOXL,no change,no change,no change,no change,SOXL,32564.11,1095.38,3.48,24.02
2026-02-10,32564.11,SOXL,no change,no change,no change,no change,SOXL,32196.66,-367.45,-1.13,24.88
2026-02-11,32196.66,SOXL,no change,no change,no change,no change,SOXL,34683.71,2487.05,7.72,19.08
2026-02-12,34683.71,SOXL,no change,no change,no change,no change,SOXL,32129.51,-2554.2,-7.36,25.04
2026-02-13,32129.51,SOXL,no change,no change,15:55,SOXS,SOXS,32671.21,541.7,1.69,23.77
2026-02-17,32671.21,SOXS,no change,no change,15:55,SOXL,SOXL,32572.67,-98.54,-0.3,24.0
2026-02-18,32572.67,SOXL,no change,no change,no change,no change,SOXL,33688.26,1115.59,3.42,21.4
2026-02-19,33688.26,SOXL,no change,no change,no change,no change,SOXL,32902.28,-785.98,-2.33,23.23
2026-02-20,32902.28,SOXL,no change,no change,no change,no change,SOXL,33868.27,966.0,2.94,20.98
2026-02-23,33868.27,SOXL,no change,no change,no change,no change,SOXL,33108.86,-759.41,-2.24,22.75
2026-02-24,33108.86,SOXL,no change,no change,no change,no change,SOXL,34816.52,1707.66,5.16,18.77
2026-02-25,34816.52,SOXL,no change,no change,no change,no change,SOXL,36459.48,1642.96,4.72,14.93
2026-02-26,36459.48,SOXL,no change,no change,no change,no change,SOXL,33016.37,-3443.11,-9.44,22.97
2026-02-27,33016.37,SOXL,no change,no change,15:55,SOXS,SOXS,31731.53,-1284.84,-3.89,25.97
2026-03-02,31731.53,SOXS,no change,no change,no change,no change,SOXS,31733.29,1.76,0.01,25.96
2026-03-03,31733.29,SOXS,no change,no change,no change,no change,SOXS,36493.93,4760.64,15.0,14.85
2026-03-04,36493.93,SOXS,no change,no change,no change,no change,SOXS,34114.28,-2379.65,-6.52,20.41
2026-03-05,34114.28,SOXS,13:43,SOXS,15:55,SOXS,SOXS,36629.91,2515.62,7.37,14.54
2026-03-06,36629.91,SOXS,09:30,SOXS,15:55,SOXL,SOXL,38825.57,2195.67,5.99,9.41
2026-03-09,38825.57,SOXL,15:43,SOXL,15:55,SOXS,SOXS,42834.45,4008.88,10.33,0.06
2026-03-10,42834.45,SOXS,04:36,SOXS,15:55,SOXL,SOXL,40791.03,-2043.42,-4.77,4.83
2026-03-11,40791.03,SOXL,no change,no change,15:55,SOXS,SOXS,42246.88,1455.85,3.57,1.43
2026-03-12,42246.88,SOXS,10:02,SOXS,15:55,SOXL,SOXL,45521.62,3274.74,7.75,0.0
2026-03-13,45521.62,SOXL,no change,no change,15:55,SOXS,SOXS,45825.94,304.33,0.67,0.0
2026-03-16,45825.94,SOXS,06:42,SOXS,15:55,SOXL,SOXL,43650.61,-2175.34,-4.75,4.75
2026-03-17,43650.61,SOXL,no change,no change,no change,no change,SOXL,44528.34,877.73,2.01,2.83
2026-03-18,44528.34,SOXL,no change,no change,no change,no change,SOXL,44260.14,-268.19,-0.6,3.42
2026-03-19,44260.14,SOXL,no change,no change,no change,no change,SOXL,44690.88,430.74,0.97,2.48
2026-03-20,44690.88,SOXL,no change,no change,no change,no change,SOXL,41240.93,-3449.95,-7.72,10.01
2026-03-23,41240.93,SOXL,10:50,SOXL,15:55,SOXS,SOXS,45140.72,3899.8,9.46,1.5
2026-03-24,45140.72,SOXS,11:24,SOXS,no change,no change,CASH,42997.96,-2142.77,-4.75,6.17
2026-03-25,42997.96,CASH,no change,no change,15:55,SOXS,SOXS,42993.66,-4.3,-0.01,6.18
2026-03-26,42993.66,SOXS,11:46,SOXS,15:55,SOXL,SOXL,46627.95,3634.29,8.45,0.0
2026-03-27,46627.95,SOXL,no change,no change,15:55,SOXS,SOXS,44330.37,-2297.59,-4.93,4.93
2026-03-30,44330.37,SOXS,10:59,SOXS,15:55,SOXS,SOXS,47729.51,3399.15,7.67,0.0
2026-03-31,47729.51,SOXS,08:01,SOXS,no change,no change,CASH,45470.51,-2259.0,-4.73,4.73
2026-04-01,45470.51,CASH,no change,no change,15:55,SOXL,SOXL,45465.96,-4.55,-0.01,4.74
2026-04-02,45465.96,SOXL,no change,no change,no change,no change,SOXL,45953.67,487.71,1.07,3.72
2026-04-06,45953.67,SOXL,no change,no change,no change,no change,SOXL,47643.24,1689.57,3.68,0.18
2026-04-07,47643.24,SOXL,19:33,SOXL,15:55,SOXL,SOXL,54981.13,7337.88,15.4,0.0
2026-04-08,54981.13,SOXL,07:15,SOXL,15:55,SOXL,SOXL,63686.46,8705.33,15.83,0.0
2026-04-09,63686.46,SOXL,no change,no change,no change,no change,SOXL,68012.6,4326.14,6.79,0.0
2026-04-10,68012.6,SOXL,no change,no change,no change,no change,SOXL,72277.27,4264.68,6.27,0.0
